Year,Month,Day,Hour,Minute,Second,Value,CauseCode,Source,EarthquakeMagnitude,Volcano,Runup,Doubtful,Country,Province,Name,Lat,Lon,DistFromSource,ArrivalDay,ArrivalHour,ArrivalMinute,TravelHour,TravelMinute,MaxWaterHeight,MaxInundationDist,Type,Period,FirstMotion,DeathsNum,DeathsCat,MissingNum,MissingCat,InjuriesNum,InjuriesCat,DamageCost($USD),DamageCat,HousesDestroyedNum,HousesDestroyedCat,HousesDamangedNum,HousesDamagedCat
2004,12,26,0,58,53.4,4,1,*,9.1,,*,,SRI LANKA,,NEGOMBO,7.23500,79.84100,1840,,,,,,1.60,,1,,,,,,,,,,,,
2004,12,26,0,58,53.4,4,1,*,9.1,,*,,SRI LANKA,,NEGOMBO,7.23800,79.84100,1840,,,,,,2.00,,1,,,,,,,,,,,,
2004,12,26,0,58,53.4,4,1,*,9.1,,*,,SRI LANKA,,NILAVELI,8.67700,81.20300,1740,,,,,,5.00,,4,,,,,,,,,,,,
2004,12,26,0,58,53.4,4,1,*,9.1,,*,,SRI LANKA,,NILAVELI,8.68333,81.20000,1741,,,,,,,,1,,,,,,,,1,,,,1
2004,12,26,0,58,53.4,4,1,*,9.1,,*,,SRI LANKA,,NINTAVUR,7.00588,81.00222,1710,,,,,,,,1,,,,,,,,,,,,
2004,12,26,0,58,53.4,4,1,*,9.1,,*,,SRI LANKA,,NINTO,7.34354,81.86083,1627,,,,,,4.50,,4,,,,,,,,,,,,
2004,12,26,0,58,53.4,4,1,*,9.1,,*,,SRI LANKA,,NONAGAMA,6.09375,80.98835,1691,,,,,,8.71,,4,,,,,,,,,,,,
2004,12,26,0,58,53.4,4,1,*,9.1,,*,,SRI LANKA,,OLUVIL,7.28900,81.86600,1625,,,,,,6.00,100.00,4,,,,,,,,,,,,
2004,12,26,0,58,53.4,4,1,*,9.1,,*,,SRI LANKA,,PAIYAGALA,6.53200,79.97800,1809,,,,,,6.00,,4,,,,,,,,,,,,
2004,12,26,0,58,53.4,4,1,*,9.1,,*,,SRI LANKA,,PAIYAGALA STATION,6.52200,79.97800,1809,,,,,,5.95,,1,,,,,,,,,,,,
2004,12,26,0,58,53.4,4,1,*,9.1,,*,,SRI LANKA,,PANADURA,6.71548,79.90334,1821,,,,,,4.24,,4,,,,,,,,,,,,
2004,12,26,0,58,53.4,4,1,*,9.1,,*,,SRI LANKA,,PANADURA FISHERY PORT,6.71700,79.90200,1822,,,,,,5.59,,1,,,,,,,,,,,,
2004,12,26,0,58,53.4,4,1,*,9.1,,*,,SRI LANKA,,"PATANANGALA BEACH , YALA",6.34400,81.49700,1641,,,,,,11.30,,1,,,,,,,,,,,,
2004,12,26,0,58,53.4,4,1,*,9.1,,*,,SRI LANKA,,PAYAGALA,6.52122,79.97835,1809,,,,,,5.04,,4,,,,,,,,1,,,,1
2004,12,26,0,58,53.4,4,1,*,9.1,,*,,SRI LANKA,,PERALIYA,6.14722,80.11023,1788,,,,,,,,1,,,,,,,,1,,,,
2004,12,26,0,58,53.4,4,1,*,9.1,,*,,SRI LANKA,,PINNATARA,6.68967,79.91306,1820,,,,,,3.47,,5,,,,,,,,,,,,
2004,12,26,0,58,53.4,4,1,*,9.1,,*,,SRI LANKA,,PINNATARA,6.68967,79.91306,1820,,,,,,4.15,,4,,,,,,,,,,,,
2004,12,26,0,58,53.4,4,1,*,9.1,,*,,SRI LANKA,,POLHENA,5.93600,80.52600,1738,,,,,,2.68,,1,,,,,,,,,,,,
2004,12,26,0,58,53.4,4,1,*,9.1,,*,,SRI LANKA,,POTTUVIL,6.87400,81.84400,1616,,,,,,7.00,230.00,4,,,,,,,,,,,,
2004,12,26,0,58,53.4,4,1,*,9.1,,*,,SRI LANKA,,POTTUVIL,6.86667,81.81667,1619,,,,,,6.00,,5,,,,,,,,,,,,
2004,12,26,0,58,53.4,4,1,*,9.1,,*,,SRI LANKA,,POTTUVIL,6.87500,81.84400,1616,,,,,,9.00,150.00,4,,,,,,,,,,,,
2004,12,26,0,58,53.4,4,1,*,9.1,,*,,SRI LANKA,,POTTUVIL,6.86667,81.81667,1619,,,,,,6.10,,4,,,,,,,,,,,,
2004,12,26,0,58,53.4,4,1,*,9.1,,*,,SRI LANKA,,PUNAWATUNNA,6.02600,80.24600,1771,,,,,,3.50,,4,,,,,,,,,,,,
2004,12,26,0,58,53.4,4,1,*,9.1,,*,,SRI LANKA,,RATHGAMA/DOANDUWA,6.08600,80.14600,1783,,,,,,4.50,50.00,4,,,,,,,,,,,,
2004,12,26,0,58,53.4,4,1,*,9.1,,*,,SRI LANKA,,S. COAST,5.94100,80.49400,1742,,,,,,5.50,,4,,,,,,,,,,,,
2004,12,26,0,58,53.4,4,1,*,9.1,,*,,SRI LANKA,,SEENIGAMA,6.20100,80.06400,1794,,,,,,7.00,,4,,,,,,,,,,,,
2004,12,26,0,58,53.4,4,1,*,9.1,,*,,SRI LANKA,,SEENIGAMA,6.16610,80.08908,1790,,,,,,5.05,,4,,,,,,,,,,,,
2004,12,26,0,58,53.4,4,1,*,9.1,,*,,SRI LANKA,,SINNAMUHATTUVARAM,7.17300,81.86000,1622,,,,,,7.00,120.00,4,,,,,,,,,,,,
2004,12,26,0,58,53.4,4,1,*,9.1,,*,,SRI LANKA,,TALAHENA,7.15500,79.82800,1840,,,,,,2.30,,1,,,,,,,,,,,,
2004,12,26,0,58,53.4,4,1,*,9.1,,*,,SRI LANKA,,TANGALLA,6.01163,80.47717,1745,,,,,,7.90,14.80,4,,,,,,,,,,,,
2004,12,26,0,58,53.4,4,1,*,9.1,,*,,SRI LANKA,,TANGALLA,6.02937,80.79562,1711,,,,,,3.24,,4,,,,,,,,,,,,
2004,12,26,0,58,53.4,4,1,*,9.1,,*,,SRI LANKA,,TANGALLE,6.03100,80.79900,1710,,,,,,3.09,,1,,,,,,,,,,,,
2004,12,26,0,58,53.4,4,1,*,9.1,,*,,SRI LANKA,,TANGALLE,6.03000,80.79800,1710,,,,,,7.00,,4,,,,,,,,,,,,
2004,12,26,0,58,53.4,4,1,*,9.1,,*,,SRI LANKA,,TELWATTE,6.11096,80.04268,1794,,,,,,,108.00,4,,,,,,,,,,,,1
2004,12,26,0,58,53.4,4,1,*,9.1,,*,,SRI LANKA,,THIRANAGAMA,6.11065,80.12357,1785,,,,,,6.81,,5,,,,,,,,,,,,
2004,12,26,0,58,53.4,4,1,*,9.1,,*,,SRI LANKA,,THIRANAGAMA,6.11065,80.12357,1785,,,,,,4.55,,4,,,,,,,,,,,,
2004,12,26,0,58,53.4,4,1,*,9.1,,*,,SRI LANKA,,TRINCOMALEE,8.57600,81.23700,1733,,,,,,3.40,30.00,4,,,,,,,,,,,,
2004,12,26,0,58,53.4,4,1,*,9.1,,*,,SRI LANKA,,TRINCOMALEE,8.56173,81.24202,1732,,,,,,2.70,,4,,,,,,,,,,,,
2004,12,26,0,58,53.4,4,1,*,9.1,,*,,SRI LANKA,,TRINCOMALEE,8.56173,81.24202,1732,,,,,,2.40,,5,,,,,,,,,,,,
2004,12,26,0,58,53.4,4,1,*,9.1,,*,,SRI LANKA,,TRINCOMALEE,8.57936,81.21380,1736,,,,,,3.20,,4,,,,,,,,,,,,
2004,12,26,0,58,53.4,4,1,*,9.1,,*,,SRI LANKA,,TRINCOMALEE,8.56173,81.24202,1732,,,,,,5.90,,4,,,,,,,,,,,,
2004,12,26,0,58,53.4,4,1,*,9.1,,*,,SRI LANKA,,TRINCOMALEE,8.61808,81.21845,1737,,,,,,4.40,,4,,,,,,,,,,,,
2004,12,26,0,58,53.4,4,1,*,9.1,,*,,SRI LANKA,,TRINCOMALEE (MILITARY CHECKPOINT),8.56306,81.23478,1733,,,,,,2.50,,4,,,,,,,,,,,,
2004,12,26,0,58,53.4,4,1,*,9.1,,*,,SRI LANKA,,UNAWATUNA,6.00800,80.24200,1771,,,,,,3.30,,1,,,,,,,,,,,,
2004,12,26,0,58,53.4,4,1,*,9.1,,*,,SRI LANKA,,UPPUVELI,8.61600,81.21900,1736,,,,,,4.30,,4,,,,,,,,,,,,
2004,12,26,0,58,53.4,4,1,*,9.1,,*,,SRI LANKA,,USWETTAKEIYAWA,7.08600,79.82800,1838,,,,,,2.60,,1,,,,,,,,,,,,
2004,12,26,0,58,53.4,4,1,*,9.1,,*,,SRI LANKA,,VENNAPUWA NORTH,7.35600,79.82700,1845,,,,,,1.80,,1,,,,,,,,,,,,
2004,12,26,0,58,53.4,4,1,*,9.1,,*,,SRI LANKA,,WADDUWA,6.67317,79.92110,1819,,,,,,3.61,,4,,,,,,,,,,,,
2004,12,26,0,58,53.4,4,1,*,9.1,,*,,SRI LANKA,,WADDUWA RESORT,6.67800,79.92100,1819,,,,,,4.50,120.00,4,,,,,,,,,,,,
2004,12,26,0,58,53.4,4,1,*,9.1,,*,,SRI LANKA,,WAIKKALA,7.28100,79.84100,1841,,,,,,1.60,,1,,,,,,,,,,,,
2004,12,26,0,58,53.4,4,1,*,9.1,,*,,SRI LANKA,,WAIKKALA,7.28300,79.84000,1842,,,,,,2.70,,1,,,,,,,,,,,,
2004,12,26,0,58,53.4,4,1,*,9.1,,*,,SRI LANKA,,WALIGAMA,5.96400,80.42100,1750,,,,,,4.86,,1,,,,,,,,,,,,
2004,12,26,0,58,53.4,4,1,*,9.1,,*,,SRI LANKA,,WELIGAMA,5.96898,80.44682,1748,,,,,,2.73,,4,,,,,,,,1,,1,,
2004,12,26,0,58,53.4,4,1,*,9.1,,*,,SRI LANKA,,WELIGAMA/KAMBURUGAMU,5.97200,80.43100,1749,,,,,,4.00,,4,,,,,,,,,,,,
2004,12,26,0,58,53.4,4,1,*,9.1,,*,,SRI LANKA,,WELLAWATTA,6.52588,79.51413,1860,,,,,,1.50,30.70,4,,,,,,,,,,,,
2004,12,26,0,58,53.4,4,1,*,9.1,,*,,SRI LANKA,,YALA,6.16639,81.25503,1663,,,,,,4.65,390.00,4,,,,,,,,1,,1,,
2004,12,26,0,58,53.4,4,1,*,9.1,,*,,SRI LANKA,,YALA,6.16639,81.25503,1663,,,,,,12.50,390.00,5,,,,,,,,1,,1,,
